,over_under_line,offensive_defensive_rank_diff,offensive_offensive_rank_dif,offense_defense_passing_completion,offense_rushing_vs_defense_rushing_allowed_yards,defense_offense_rank_dif,QB_rating,beat_spread,target_spread
1688,49.0,5,-2,0.08984587572288971,0.9173775856024308,4,100.7,0,-4.5
1689,43.5,8,1,0.038634780134048974,1.1940966010733454,-3,92.9,0,-7.0
1690,48.5,18,11,0.037713187605092464,0.9792521659826722,6,98.2,0,-10.0
1691,42.0,7,0,0.013617884252722146,1.083957430035475,-7,92.7,0,3.0
1692,44.0,7,0,0.013617884252722146,1.083957430035475,-7,92.7,1,6.5
1693,43.5,7,0,0.013617884252722146,1.083957430035475,-7,92.7,1,7.0
1694,53.0,7,0,0.013617884252722146,1.083957430035475,-7,92.7,1,4.0
1695,45.0,7,0,0.013617884252722146,1.083957430035475,-7,92.7,1,3.0
1696,49.0,7,0,0.013617884252722146,1.083957430035475,-7,92.7,1,4.5
1697,40.5,7,0,0.013617884252722146,1.083957430035475,-7,92.7,1,-3.0
1698,48.5,7,0,0.013617884252722146,1.083957430035475,-7,92.7,1,10.0
1699,53.0,13,6,0.07309472854750743,1.042204995693368,-9,108.0,0,-4.0
1700,42.0,1,-6,0.045006132911193264,1.039889812999947,10,96.7,1,-3.0
1701,45.0,2,-5,-0.03751090433265492,1.0456869536533069,-12,87.8,0,-3.0
1702,40.5,-6,-13,-0.05480359061750384,0.9965172452533424,1,78.1,0,3.0
1703,44.0,12,5,0.054746358613761766,0.9957627118644068,12,102.9,0,-6.5
1704,45.0,-3,11,0.045084348684271136,0.876605248464545,17,100.7,1,-5.5
1705,43.5,-17,-3,-0.15190021764607387,0.8400625978090767,3,69.0,0,-2.0
1706,51.5,12,26,0.08898859898444744,0.9554140127388534,15,112.3,1,-5.5
1707,44.0,-1,13,-0.028012850279086062,1.0357815442561205,6,92.7,0,1.0
1708,40.0,-7,7,0.002086238166626675,0.9936724879777272,23,96.7,1,-7.0
1709,36.5,-16,-2,-0.08946462439185278,0.9204059829059829,24,79.1,0,-7.5
1710,51.0,3,17,-0.03161988950276229,0.8700371322479292,-2,94.1,0,-3.5
1711,37.5,-12,2,-0.005392113480915839,0.9878167641325536,26,89.8,0,-11.5
1712,43.5,-14,0,-0.0936241574314276,0.9522275899087494,14,78.1,1,2.0
1713,51.5,-14,0,-0.0936241574314276,0.9522275899087494,14,78.1,0,5.5
1714,44.0,-14,0,-0.0936241574314276,0.9522275899087494,14,78.1,1,-1.0
1715,51.0,-14,0,-0.0936241574314276,0.9522275899087494,14,78.1,1,3.5
1716,40.0,-14,0,-0.0936241574314276,0.9522275899087494,14,78.1,0,7.0
1717,45.0,-14,0,-0.0936241574314276,0.9522275899087494,14,78.1,0,5.5
1718,36.5,-14,0,-0.0936241574314276,0.9522275899087494,14,78.1,1,7.5
1719,37.5,-14,0,-0.0936241574314276,0.9522275899087494,14,78.1,1,11.5
1720,46.5,-14,-7,0.08695444788933937,1.1602128288501332,-1,100.7,1,-1.0
1721,46.5,-20,-13,-0.037026239067055385,1.4271815596467596,-2,82.1,0,-1.0
1722,48.0,-1,6,0.034960070984915825,1.2384659746251443,1,98.2,0,-1.0
1723,49.5,0,7,0.016027874564459976,1.2533841988678316,4,97.8,1,-6.0
1724,42.5,-27,-20,-0.052985074626865636,1.2181843891402715,6,79.1,0,-3.5
1725,44.0,-19,-12,-0.11962922573609602,1.163558106169297,-18,73.0,0,7.0
1726,41.0,-23,-16,0.03445570447858781,1.307404540763674,8,89.8,1,3.5
1727,40.5,-25,-18,-0.057311254560763476,1.2603012219380507,-4,78.1,1,3.0
1728,49.5,-7,0,0.051948051948051965,1.259346959122632,7,102.9,0,6.0
1729,41.0,-7,0,0.051948051948051965,1.259346959122632,7,102.9,0,-3.5
1730,48.0,-7,0,0.051948051948051965,1.259346959122632,7,102.9,1,1.0
1731,42.5,-7,0,0.051948051948051965,1.259346959122632,7,102.9,1,3.5
1732,46.5,-7,0,0.051948051948051965,1.259346959122632,7,102.9,1,1.0
1733,40.5,-7,0,0.051948051948051965,1.259346959122632,7,102.9,0,-3.0
1734,44.0,-7,0,0.051948051948051965,1.259346959122632,7,102.9,0,-7.0
1735,46.5,-7,0,0.051948051948051965,1.259346959122632,7,102.9,0,1.0
1736,46.5,-6,0,0.057606002009744424,0.8393028974660537,6,100.7,0,-3.0
1737,41.5,-6,0,0.057606002009744424,0.8393028974660537,6,100.7,0,-3.0
1738,45.0,-6,0,0.057606002009744424,0.8393028974660537,6,100.7,1,-1.5
1739,44.0,-6,0,0.057606002009744424,0.8393028974660537,6,100.7,1,-3.5
1740,56.5,-6,0,0.057606002009744424,0.8393028974660537,6,100.7,0,7.0
1741,45.5,-6,0,0.057606002009744424,0.8393028974660537,6,100.7,0,3.5
1742,52.5,-6,0,0.057606002009744424,0.8393028974660537,6,100.7,1,13.5
1743,42.5,-6,0,0.057606002009744424,0.8393028974660537,6,100.7,1,-6.0
1744,41.5,-6,0,0.057606002009744424,0.8393028974660537,6,100.7,1,6.5
1745,52.0,-6,0,0.057606002009744424,0.8393028974660537,6,100.7,1,8.5
1746,56.5,9,15,0.10203629004311,0.9147580973031576,4,112.3,1,-7.0
1747,52.0,9,15,0.10203629004311,0.9147580973031576,4,112.3,0,-8.5
1748,45.0,-4,2,-0.01636700930850521,0.9917057338622428,-5,92.7,0,1.5
1749,45.5,-10,-4,0.014092710651213425,0.9513885523191004,12,96.7,1,-3.5
1750,44.0,-19,-13,-0.07855506639464549,0.8812397708674304,13,79.1,0,3.5
1751,52.5,10,16,-0.027392170770425998,1.0341630742131367,-2,100.7,0,-13.5
1752,46.5,0,6,-0.020017266187050357,0.833014275556528,-13,94.1,1,3.0
1753,41.5,-15,-9,0.006524757310856,0.9457820082120194,15,89.8,1,3.0
1754,42.5,-17,-11,-0.0827644367806345,0.911707266933909,3,78.1,0,6.0
1755,41.5,3,9,0.008618105515587393,0.8810692853246045,17,95.4,0,-6.5
1756,39.0,-31,-23,-0.067357929426895,0.994810971089696,-17,69.0,1,5.5
1757,45.0,-13,-5,-0.0008289124668434678,1.317370001580528,-13,93.7,0,-6.5
1758,40.5,-25,-17,0.046900049552569545,1.2327989785785218,-18,93.0,1,7.5
1759,40.5,-18,-10,0.14406334532657494,1.100545481350435,0,99.7,0,-6.0
1760,44.0,-15,-7,0.06887907148154371,1.2265834076717217,-14,92.7,1,4.0
1761,43.0,-24,-16,0.06574460022735873,1.0812923397602918,-7,88.5,0,3.0
1762,38.0,-29,-21,-0.1140636711087959,1.1156095366621683,-9,62.6,0,10.5
1763,44.0,-20,-12,0.014962804890209512,1.1832773422918998,-19,87.8,0,4.0
1764,45.0,-8,0,0.09602950928381948,1.08974358974359,8,95.4,1,6.5
1765,39.0,-8,0,0.09602950928381948,1.08974358974359,8,95.4,0,-5.5
1766,40.5,-8,0,0.09602950928381948,1.08974358974359,8,95.4,0,-7.5
1767,38.0,-8,0,0.09602950928381948,1.08974358974359,8,95.4,1,-10.5
1768,43.0,-8,0,0.09602950928381948,1.08974358974359,8,95.4,1,-3.0
1769,44.0,-8,0,0.09602950928381948,1.08974358974359,8,95.4,0,-4.0
1770,44.0,-8,0,0.09602950928381948,1.08974358974359,8,95.4,1,-4.0
1771,40.5,-8,0,0.09602950928381948,1.08974358974359,8,95.4,1,6.0
1772,40.0,-21,-26,-0.12068288518992742,0.7714860592124173,-20,69.0,1,3.5
1773,46.5,-4,-9,0.032637029995246765,1.0478806907378335,-13,92.9,0,-3.0
1774,42.5,-13,-18,-0.04004024144869223,0.9902892454691801,-7,82.1,0,-3.0
1775,48.0,-14,-19,0.004809343868086513,0.8385532430794099,-10,88.5,0,-3.0
1776,48.0,-17,-22,0.05670280676866945,0.8585139482149449,-26,93.6,0,3.0
1777,43.0,-11,-16,0.038971590453537035,0.9125563665101576,0,96.7,0,-2.5
1778,51.0,9,4,-0.003531045427494495,0.9919523364901516,-14,100.7,0,-10.0
1779,44.0,-10,-15,-0.043068939955522745,0.9176436532059632,-22,87.8,1,3.5
1780,42.5,2,-3,0.03336267605633792,0.8451072736787023,5,95.4,1,-4.5
1781,42.5,5,0,0.008543061648579986,0.9783688756401436,-5,110.9,0,3.0
1782,42.5,5,0,0.008543061648579986,0.9783688756401436,-5,110.9,0,4.5
1783,40.0,5,0,0.008543061648579986,0.9783688756401436,-5,110.9,0,-3.5
1784,48.0,5,0,0.008543061648579986,0.9783688756401436,-5,110.9,1,-3.0
1785,48.0,5,0,0.008543061648579986,0.9783688756401436,-5,110.9,1,3.0
1786,51.0,5,0,0.008543061648579986,0.9783688756401436,-5,110.9,1,10.0
1787,46.5,5,0,0.008543061648579986,0.9783688756401436,-5,110.9,1,3.0
1788,44.0,5,0,0.008543061648579986,0.9783688756401436,-5,110.9,0,-3.5
1789,43.0,5,0,0.008543061648579986,0.9783688756401436,-5,110.9,1,2.5
1790,42.5,-19,-8,-0.11084213237187747,0.8400625978090767,-2,69.0,0,1.0
1791,46.0,0,11,-0.06573664581083005,0.9916717448710136,22,84.0,1,-5.5
1792,46.0,-11,0,-0.02929698791697988,1.0783149561775516,11,82.1,0,5.5
1793,43.0,-11,0,-0.02929698791697988,1.0783149561775516,11,82.1,0,1.0
1794,42.5,-11,0,-0.02929698791697988,1.0783149561775516,11,82.1,1,-1.0
1795,53.0,-11,0,-0.02929698791697988,1.0783149561775516,11,82.1,1,8.5
1796,46.5,-11,0,-0.02929698791697988,1.0783149561775516,11,82.1,1,7.5
1797,45.0,-11,0,-0.02929698791697988,1.0783149561775516,11,82.1,1,-4.0
1798,45.5,-11,0,-0.02929698791697988,1.0783149561775516,11,82.1,0,-3.0
1799,42.5,-11,0,-0.02929698791697988,1.0783149561775516,11,82.1,0,-2.5
1800,46.5,6,17,0.0570777266288951,1.0431634642160956,16,104.9,0,-7.5
1801,42.5,-15,-4,0.06852874640797267,0.9348262991673844,-8,93.6,1,2.5
1802,45.0,-4,7,-0.050212725923293185,1.0411637264004954,-6,87.0,0,4.0
1803,43.0,-10,1,-0.11256298250546036,0.8791327913279132,-5,73.0,1,-1.0
1804,45.5,-8,3,-0.032359581673731215,0.9992119779353822,-4,87.8,1,3.0
1805,53.0,12,23,0.027045806830936936,1.0651737008326156,0,113.8,0,-8.5
1806,40.0,-4,-11,-0.0992130608409677,0.9220199244245963,-5,69.0,1,-2.5
1807,46.5,14,7,-0.0349563953488371,1.2209770746356112,-1,93.7,0,-9.0
1808,46.0,21,14,0.07090297965116288,1.144935509505471,13,104.9,0,-10.5
1809,46.5,9,2,0.10498695218359044,1.0200177632028422,12,99.7,1,-6.0
1810,49.5,26,19,0.020799213887979118,1.185504011902864,1,100.7,1,-10.5
1811,46.5,7,0,-0.019704056653261026,1.0966960733437123,-7,87.8,0,6.0
1812,53.0,7,0,-0.019704056653261026,1.0966960733437123,-7,87.8,0,5.5
1813,46.0,7,0,-0.019704056653261026,1.0966960733437123,-7,87.8,1,10.5
1814,46.5,7,0,-0.019704056653261026,1.0966960733437123,-7,87.8,1,9.0
1815,40.0,7,0,-0.019704056653261026,1.0966960733437123,-7,87.8,0,2.5
1816,54.5,7,0,-0.019704056653261026,1.0966960733437123,-7,87.8,0,1.5
1817,45.5,7,0,-0.019704056653261026,1.0966960733437123,-7,87.8,0,10.0
1818,49.5,7,0,-0.019704056653261026,1.0966960733437123,-7,87.8,0,10.5
1819,54.5,16,9,0.02853953488372118,0.9549188036867516,-10,94.1,1,-1.5
1820,53.0,27,20,0.04047827994734532,1.1690930862797,-3,113.8,1,-5.5
1821,45.5,22,15,0.03316812809759817,1.169270119667489,10,110.9,1,-10.0
1822,41.0,0,-4,-0.08219316914969088,0.8043152532214564,2,69.0,0,-4.5
1823,42.0,19,15,-0.03563436875917325,0.949472947216928,26,84.0,1,-13.0
1824,44.0,8,4,0.001979387072554628,1.0324292133614856,15,82.1,0,-5.5
1825,52.0,25,21,0.0911371237458194,0.9987735295686022,20,104.9,1,-5.0
1826,46.0,6,2,0.03024734462861556,0.9967310890634856,1,93.0,1,-3.0
1827,44.0,4,0,0.1029570992035802,0.8950464566496233,-4,93.6,1,5.5
1828,46.0,4,0,0.1029570992035802,0.8950464566496233,-4,93.6,0,3.0
1829,52.0,4,0,0.1029570992035802,0.8950464566496233,-4,93.6,0,5.0
1830,44.0,4,0,0.1029570992035802,0.8950464566496233,-4,93.6,0,-1.5
1831,41.0,4,0,0.1029570992035802,0.8950464566496233,-4,93.6,1,4.5
1832,42.0,4,0,0.1029570992035802,0.8950464566496233,-4,93.6,0,13.0
1833,46.0,4,0,0.1029570992035802,0.8950464566496233,-4,93.6,0,3.0
1834,52.5,4,0,0.1029570992035802,0.8950464566496233,-4,93.6,0,14.5
1835,46.0,15,11,-0.019610262992261984,0.9968588869791976,-2,87.0,1,-3.0
1836,44.0,11,7,-0.0011818844770791206,0.9566923192998341,0,87.8,1,1.5
1837,52.5,31,27,0.06013756546980487,1.0198471603716532,4,113.8,1,-14.5
1838,40.5,-16,-7,-0.122068987084467,0.8591549295774646,-1,69.0,0,2.5
1839,44.5,2,11,-0.05944272445820431,1.1377286377286375,3,93.7,0,-7.5
1840,47.0,-10,-1,-0.01451365971489804,1.064690026954178,-2,93.0,0,3.0
1841,47.5,-3,6,0.0769498002431821,0.950471097529921,16,99.7,1,-4.5
1842,48.5,-9,0,0.003225423673962391,0.9338433843384338,9,88.5,1,6.0
1843,43.5,-9,0,0.003225423673962391,0.9338433843384338,9,88.5,1,2.5
1844,47.0,-9,0,0.003225423673962391,0.9338433843384338,9,88.5,1,-3.0
1845,47.5,-9,0,0.003225423673962391,0.9338433843384338,9,88.5,0,4.5
1846,44.5,-9,0,0.003225423673962391,0.9338433843384338,9,88.5,0,7.5
1847,40.5,-9,0,0.003225423673962391,0.9338433843384338,9,88.5,1,-2.5
1848,40.0,-9,0,0.003225423673962391,0.9338433843384338,9,88.5,1,2.5
1849,44.5,-9,0,0.003225423673962391,0.9338433843384338,9,88.5,1,7.5
1850,40.0,-14,-5,-0.16603485608988874,0.9634809634809636,7,62.6,0,-2.5
1851,43.5,-6,3,0.037333818976506894,1.0162559536135845,19,96.7,0,-2.5
1852,48.5,-5,4,-0.044577387741800416,1.0219213410702772,-3,87.8,0,-6.0
1853,44.5,7,16,0.03173374613003088,0.9411421911421912,24,95.4,1,-7.5
1854,43.0,-12,-30,-0.12182924344307633,0.7412317039491854,-24,69.0,0,14.5
1855,50.0,-4,-22,-0.041291732831461266,0.9514543730978398,-11,82.1,1,7.0
1856,57.0,17,-1,0.127600739617864,0.8430123641813413,-12,112.3,1,1.5
1857,55.5,17,-1,0.127600739617864,0.8430123641813413,-12,112.3,0,-3.0
1858,54.0,-5,-23,0.003499382461918277,0.8056688021743351,-14,88.5,0,10.5
1859,47.5,-8,-26,0.05532519229573096,0.8248467345594569,-30,93.6,0,6.5
1860,47.5,18,0,-0.004830133538986092,0.9530522448630868,-18,100.7,1,-6.5
1861,50.5,18,0,-0.004830133538986092,0.9530522448630868,-18,100.7,0,-7.5
1862,50.0,18,0,-0.004830133538986092,0.9530522448630868,-18,100.7,0,-7.0
1863,52.0,18,0,-0.004830133538986092,0.9530522448630868,-18,100.7,1,-8.0
1864,57.0,18,0,-0.004830133538986092,0.9530522448630868,-18,100.7,0,-1.5
1865,54.0,18,0,-0.004830133538986092,0.9530522448630868,-18,100.7,1,-10.5
1866,51.0,18,0,-0.004830133538986092,0.9530522448630868,-18,100.7,0,-3.0
1867,43.0,18,0,-0.004830133538986092,0.9530522448630868,-18,100.7,1,-14.5
1868,55.5,18,0,-0.004830133538986092,0.9530522448630868,-18,100.7,1,3.0
1869,52.0,-1,-19,-0.04431648284977585,0.8816576275900432,-26,87.8,0,8.0
1870,51.0,11,-7,0.032015489913544526,0.8119658119658121,1,95.4,1,3.0
1871,50.5,14,-4,0.007228232626257824,0.9400014687522952,-9,110.9,1,7.5
1872,43.5,-6,0,-0.1541260558804418,0.7714860592124173,6,69.0,0,13.5
1873,40.5,-6,0,-0.1541260558804418,0.7714860592124173,6,69.0,1,3.0
1874,43.5,-6,0,-0.1541260558804418,0.7714860592124173,6,69.0,0,10.0
1875,49.5,-6,0,-0.1541260558804418,0.7714860592124173,6,69.0,1,16.5
1876,43.0,-6,0,-0.1541260558804418,0.7714860592124173,6,69.0,0,14.0
1877,41.0,-6,0,-0.1541260558804418,0.7714860592124173,6,69.0,1,13.5
1878,43.5,-6,0,-0.1541260558804418,0.7714860592124173,6,69.0,0,10.0
1879,39.5,-6,0,-0.1541260558804418,0.7714860592124173,6,69.0,1,14.0
1880,41.0,12,18,-0.09378654970760224,1.0216338787767358,10,93.7,0,-13.5
1881,43.0,19,25,0.005619517543859587,0.958007263055598,24,104.9,1,-14.0
1882,43.5,7,13,0.037625692393800765,0.8534842508431945,23,99.7,0,-10.0
1883,43.5,16,22,0.026320528495739515,0.9145880574452004,7,108.0,1,-10.0
1884,43.5,24,30,-0.041429865744172616,0.9919523364901516,12,100.7,1,-13.5
1885,40.5,5,11,-0.07946401090445421,0.9176436532059632,4,87.8,0,-3.0
1886,49.5,25,31,-0.022950457905770768,0.978220745662606,8,113.8,0,-16.5
1887,39.5,20,26,-0.029814974594957414,0.9783688756401436,21,110.9,0,-14.0
1888,39.0,5,17,-0.05573815707817131,1.0625054409332289,28,84.0,1,-7.5
1889,43.5,4,16,-0.03722044728434504,1.1919061919061915,8,93.7,1,-8.5
1890,43.5,13,25,0.05443216319726951,1.0025676937441643,20,98.2,1,-7.0
1891,40.0,-8,4,0.008770143594424741,1.1153895520472341,3,93.0,1,-3.5
1892,41.0,-1,11,0.10239458450637384,0.9957316259837268,21,99.7,0,-16.5
1893,45.0,14,26,0.03514376996805102,1.014644351464435,23,97.8,0,-13.5
1894,39.0,-12,0,-0.14633100065946605,1.0093610093610093,12,62.6,0,7.5
1895,41.0,-12,0,-0.14633100065946605,1.0093610093610093,12,62.6,1,16.5
1896,43.5,-12,0,-0.14633100065946605,1.0093610093610093,12,62.6,0,8.5
1897,40.5,-12,0,-0.14633100065946605,1.0093610093610093,12,62.6,1,10.5
1898,43.5,-12,0,-0.14633100065946605,1.0093610093610093,12,62.6,0,7.0
1899,38.0,-12,0,-0.14633100065946605,1.0093610093610093,12,62.6,1,7.0
1900,40.0,-12,0,-0.14633100065946605,1.0093610093610093,12,62.6,0,3.5
1901,45.0,-12,0,-0.14633100065946605,1.0093610093610093,12,62.6,1,13.5
1902,38.0,-5,7,-0.1030656293441944,0.9419279907084784,1,73.0,0,-7.0
1903,40.5,7,19,0.07173976183560837,1.0194713478611783,26,102.9,0,-10.5
1904,49.0,1,-10,-0.10361398381294963,1.239589681088767,1,84.0,0,-2.5
1905,50.5,-1,-12,0.0018594582593249864,1.426282051282051,-16,92.9,1,6.0
1906,53.5,-5,-16,0.046501134488448725,1.1616868969810146,-6,99.7,0,-2.5
1907,54.0,11,0,0.09542088150289008,1.1942675159235667,-11,112.3,1,1.5
1908,51.5,11,0,0.09542088150289008,1.1942675159235667,-11,112.3,1,-3.5
1909,49.0,11,0,0.09542088150289008,1.1942675159235667,-11,112.3,1,2.5
1910,53.5,11,0,0.09542088150289008,1.1942675159235667,-11,112.3,1,2.5
1911,53.5,11,0,0.09542088150289008,1.1942675159235667,-11,112.3,1,-6.0
1912,51.5,11,0,0.09542088150289008,1.1942675159235667,-11,112.3,0,-7.5
1913,54.0,11,0,0.09542088150289008,1.1942675159235667,-11,112.3,1,-10.0
1914,50.5,11,0,0.09542088150289008,1.1942675159235667,-11,112.3,0,-6.0
1915,51.5,-2,-13,-0.022271655231560942,1.2947269303201507,-20,92.7,0,3.5
1916,53.5,-3,-14,-0.08871944188191883,1.3014546580006192,-27,87.0,0,6.0
1917,54.0,4,-7,0.03509927066450546,1.2448559670781894,-22,108.0,0,-1.5
1918,51.5,-8,-19,0.00800521821631883,1.2420906099721591,-3,96.7,1,7.5
1919,54.0,2,-9,-0.025900000000000038,1.0875464153099117,-28,94.1,0,10.0
1920,46.5,4,-5,-0.060753607059104035,1.0625054409332289,6,84.0,0,-1.5
1921,41.0,-3,-12,-0.03845265366623663,1.096628432394856,-13,88.8,1,3.5
1922,47.5,-7,-16,-0.02411959258841656,1.1553374530473768,-5,82.1,1,3.0
1923,53.0,14,5,0.14779803915306755,1.0236578707916286,-6,112.3,0,-6.5
1924,51.0,-11,-20,0.07422791048928801,1.001599606250769,-24,93.6,1,10.5
1925,49.5,0,-9,-0.045146887932967616,1.1155325640005307,-22,87.0,0,-1.5
1926,47.0,-14,-23,-0.040292322915807637,0.9861492673992674,3,79.1,0,4.0
1927,41.0,9,0,0.04160084677128362,0.997239475500345,-9,95.5,0,-3.5
1928,55.0,9,0,0.04160084677128362,0.997239475500345,-9,95.5,1,-1.0
1929,49.5,9,0,0.04160084677128362,0.997239475500345,-9,95.5,1,1.5
1930,46.5,9,0,0.04160084677128362,0.997239475500345,-9,95.5,1,1.5
1931,47.0,9,0,0.04160084677128362,0.997239475500345,-9,95.5,0,-4.0
1932,47.5,9,0,0.04160084677128362,0.997239475500345,-9,95.5,0,-3.0
1933,51.0,9,0,0.04160084677128362,0.997239475500345,-9,95.5,0,-10.5
1934,53.0,9,0,0.04160084677128362,0.997239475500345,-9,95.5,1,6.5
1935,55.0,5,-4,0.020676243093922686,0.9321826416942098,-23,94.1,0,1.0
1936,44.0,17,4,-0.09814873037302807,0.949472947216928,15,84.0,0,-6.5
1937,44.0,15,2,0.007967781851721645,1.0924713584288053,-2,92.9,1,-2.5
1938,44.0,10,-3,-0.0767356663651102,0.9799658332039136,-4,88.8,0,-10.0
1939,47.5,25,12,0.007073400501365069,0.8959115561118064,7,98.2,0,1.0
1940,48.5,23,10,0.02040488431876608,0.9987735295686022,9,104.9,0,-17.0
1941,47.5,13,0,-0.08316337662091278,0.9968588869791976,-13,87.0,1,-1.0
1942,44.0,13,0,-0.08316337662091278,0.9968588869791976,-13,87.0,0,2.5
1943,52.5,13,0,-0.08316337662091278,0.9968588869791976,-13,87.0,1,3.5
1944,56.0,13,0,-0.08316337662091278,0.9968588869791976,-13,87.0,0,6.5
1945,44.0,13,0,-0.08316337662091278,0.9968588869791976,-13,87.0,1,6.5
1946,48.5,13,0,-0.08316337662091278,0.9968588869791976,-13,87.0,1,17.0
1947,44.0,13,0,-0.08316337662091278,0.9968588869791976,-13,87.0,1,10.0
1948,45.0,13,0,-0.08316337662091278,0.9968588869791976,-13,87.0,1,14.0
1949,52.5,20,7,0.04141025694441547,0.9535066981875492,-8,108.0,0,-3.5
1950,45.0,22,9,0.00013058678237909405,0.8911501695960529,0,95.5,0,-14.0
1951,56.0,29,16,-0.008585148178687605,1.0198471603716532,-7,113.8,1,-6.5
1952,45.0,18,-1,-0.17110032903909422,0.949472947216928,10,84.0,0,-8.5
1953,55.5,16,-3,-0.0735676814407864,1.0924713584288053,-7,92.9,1,-6.0
1954,50.0,28,9,0.012949769234216202,0.9147580973031576,-2,112.3,0,-10.0
1955,53.5,15,-4,-0.0958820322576356,0.9917057338622428,-11,92.7,0,-3.0
1956,55.0,14,-5,-0.1573271546668954,0.9968588869791976,-18,87.0,0,-3.5
1957,57.0,21,2,-0.042830399658261416,0.9535066981875492,-13,108.0,1,-3.0
1958,48.0,9,-10,-0.06788461821337688,0.9513885523191004,6,96.7,0,-7.5
1959,50.0,19,0,-0.09923720930232548,0.833014275556528,-19,94.1,1,10.0
1960,46.0,19,0,-0.09923720930232548,0.833014275556528,-19,94.1,0,3.0
1961,57.0,19,0,-0.09923720930232548,0.833014275556528,-19,94.1,0,3.0
1962,55.0,19,0,-0.09923720930232548,0.833014275556528,-19,94.1,1,3.5
1963,55.5,19,0,-0.09923720930232548,0.833014275556528,-19,94.1,0,6.0
1964,53.5,19,0,-0.09923720930232548,0.833014275556528,-19,94.1,0,3.0
1965,45.0,19,0,-0.09923720930232548,0.833014275556528,-19,94.1,1,8.5
1966,48.0,19,0,-0.09923720930232548,0.833014275556528,-19,94.1,1,7.5
1967,46.0,22,3,-0.07291666666666663,0.8810692853246045,11,95.4,1,-3.0
1968,41.0,8,7,-0.043128855694070656,0.949472947216928,18,84.0,0,-7.0
1969,51.0,1,0,-0.020409429830394173,0.9799658332039136,-1,88.8,1,10.0
1970,44.5,1,0,-0.020409429830394173,0.9799658332039136,-1,88.8,0,2.5
1971,52.5,1,0,-0.020409429830394173,0.9799658332039136,-1,88.8,1,3.5
1972,47.5,1,0,-0.020409429830394173,0.9799658332039136,-1,88.8,0,8.5
1973,46.5,1,0,-0.020409429830394173,0.9799658332039136,-1,88.8,1,-1.0
1974,47.5,1,0,-0.020409429830394173,0.9799658332039136,-1,88.8,0,5.0
1975,47.0,1,0,-0.020409429830394173,0.9799658332039136,-1,88.8,1,1.0
1976,41.0,1,0,-0.020409429830394173,0.9799658332039136,-1,88.8,1,7.0
1977,47.0,-3,-4,-0.005807412023333569,1.0324292133614856,7,82.1,0,-1.0
1978,51.0,18,17,0.16933621615261307,0.9147580973031576,6,112.3,0,-10.0
1979,44.5,-7,-8,0.09438556025408684,0.8950464566496233,-12,93.6,1,-2.5
1980,46.5,4,3,-0.02722927992638691,0.9968588869791976,-10,87.0,0,1.0
1981,47.5,13,12,0.06114625688297015,0.8911501695960529,3,95.5,1,-8.5
1982,52.5,9,8,0.03982900763358788,0.833014275556528,-11,94.1,0,-3.5
1983,47.5,10,9,0.08605135322692559,0.9110169491525424,16,102.9,1,-5.0
1984,43.0,-5,-6,-0.06212465924696142,1.0377960120743166,5,84.0,0,-3.0
1985,47.0,-12,-13,-0.039856259368454494,1.0711254455949757,-14,88.8,0,-1.0
1986,43.5,-16,-17,-0.025544120782216132,1.1284691401858098,-6,82.1,0,7.0
1987,41.5,1,0,0.061164529914529815,1.0916826951098677,-1,104.9,1,-7.5
1988,49.0,1,0,0.061164529914529815,1.0916826951098677,-1,104.9,0,7.5
1989,47.0,1,0,0.061164529914529815,1.0916826951098677,-1,104.9,1,1.0
1990,48.0,1,0,0.061164529914529815,1.0916826951098677,-1,104.9,1,1.0
1991,50.0,1,0,0.061164529914529815,1.0916826951098677,-1,104.9,1,-10.5
1992,52.5,1,0,0.061164529914529815,1.0916826951098677,-1,104.9,1,3.0
1993,54.0,1,0,0.061164529914529815,1.0916826951098677,-1,104.9,1,3.5
1994,43.5,1,0,0.061164529914529815,1.0916826951098677,-1,104.9,1,-7.0
1995,43.0,1,0,0.061164529914529815,1.0916826951098677,-1,104.9,1,3.0
1996,47.5,1,0,0.061164529914529815,1.0916826951098677,-1,104.9,0,3.5
1997,47.5,4,3,0.02814258911819878,0.9910479711978204,0,97.8,1,-3.5
1998,50.0,-20,-21,0.07265982086125966,0.9783065921519141,-25,93.6,0,10.5
1999,41.5,-22,-23,-0.15210477935928846,0.9858874975154044,-11,62.6,0,7.5
2000,49.0,6,5,0.011516391798081838,1.13036429041901,-13,100.7,1,-7.5
2001,52.5,0,-1,0.040080384057161966,0.9740478597910348,-10,95.5,0,-3.0
2002,54.0,7,6,0.031016502714615868,1.1147166636620396,-17,113.8,0,-3.5
2003,48.0,2,1,0.0237728270515154,1.1148854629387686,-4,110.9,0,-1.0
2004,43.0,-11,0,0.028531477488632277,1.206087257275557,11,84.0,0,1.0
2005,51.0,-11,0,0.028531477488632277,1.206087257275557,11,84.0,1,3.0
2006,44.5,-11,0,0.028531477488632277,1.206087257275557,11,84.0,0,-3.0
2007,43.5,-11,0,0.028531477488632277,1.206087257275557,11,84.0,1,-2.5
2008,44.0,-11,0,0.028531477488632277,1.206087257275557,11,84.0,0,-2.5
2009,46.5,-11,0,0.028531477488632277,1.206087257275557,11,84.0,1,2.5
2010,48.5,-11,0,0.028531477488632277,1.206087257275557,11,84.0,1,6.5
